               shift	                cell	              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	            Siderite	            Dolomite	       Rhodochrosite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	          alkalinity	
  4.400000000000e+01	  1.900000000000e+01	  6.600000000000e+02	  7.536233554886e+00	  1.393639124788e-02	  3.211376364207e-02	  4.386156452445e-02	  1.030503886728e-02	  0.000000000000e+00	  2.120280005733e-03	  8.188207481554e-04	  3.485820578885e+02	  4.668476773547e-04	  1.955039903186e+01	  7.550243867845e+02	  6.849587538928e+02	  1.730078324297e+01	  6.076253307256e-10	  1.089546696827e+00	  5.017910858352e+01	  7.073998679708e+00	
  4.400000000000e+01	  2.000000000000e+01	  6.600000000000e+02	  7.536233554895e+00	  1.393639191478e-02	  3.211376364350e-02	  4.386156476276e-02	  1.030543191872e-02	  0.000000000000e+00	  2.120254583488e-03	  8.188202709766e-04	  3.485820578745e+02	  4.668476773520e-04	  1.955039903187e+01	  7.550243867966e+02	  6.849587539052e+02	  1.730078324262e+01	  6.076253307135e-10	  1.089546696864e+00	  5.017910858353e+01	  7.073998679829e+00	
  4.500000000000e+01	  1.000000000000e+00	  6.750000000000e+02	  7.914036047367e+00	  1.500075057610e-02	  3.211422565839e-02	  4.420387393713e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.619675187732e-04	  2.386667637899e+01	  3.880554992324e-04	  1.375081422404e+01	  5.022954694472e+01	  4.826248964699e+01	  1.144675588363e-01	  4.212019847329e-11	  1.489758981392e-01	  1.589192887789e+00	  4.901185526378e-01	
  4.500000000000e+01	  2.000000000000e+00	  6.750000000000e+02	  8.202605920612e+00	  1.603685872558e-02	  3.211686247796e-02	  4.444876431074e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  7.605732750574e-04	  4.716710991760e+01	  3.748264028050e-04	  1.982157350107e+01	  9.770680468316e+01	  9.486222342953e+01	  4.224468813374e-01	  2.192691868274e-11	  5.887456283822e-01	  1.589019411287e+00	  9.729235385561e-01	
  4.500000000000e+01	  3.000000000000e+00	  6.750000000000e+02	  8.386345182472e+00	  1.623888239698e-02	  3.211717712750e-02	  4.448668642258e-02	  0.000000000000e+00	  0.000000000000e+00	  2.743101112858e-03	  4.875908983576e-04	  6.936444603710e+01	  3.799724982652e-04	  1.997578992249e+01	  1.507872446379e+02	  1.461769066884e+02	  9.152188522375e-01	  1.450218780530e-11	  1.424323616406e+00	  1.588825404362e+00	  1.518353858890e+00	
  4.500000000000e+01	  4.000000000000e+00	  6.750000000000e+02	  8.437876317532e+00	  1.631925192481e-02	  3.211729651808e-02	  4.450018685375e-02	  0.000000000000e+00	  0.000000000000e+00	  3.525332594399e-03	  4.619441966790e-04	  8.266435360541e+01	  3.834022103251e-04	  2.003261426074e+01	  1.706046873063e+02	  1.650817523947e+02	  1.213431633987e+00	  1.291947339911e-11	  1.827402358874e+00	  1.588753146081e+00	  1.723497991072e+00	
  4.500000000000e+01	  5.000000000000e+00	  6.750000000000e+02	  8.501051539633e+00	  1.641354402865e-02	  3.211743378460e-02	  4.451535702090e-02	  0.000000000000e+00	  0.000000000000e+00	  3.193220929183e-03	  5.295529451808e-04	  9.912628413636e+01	  3.889213146981e-04	  2.011254669291e+01	  1.986966837241e+02	  1.916722688695e+02	  1.655758603789e+00	  1.121574893187e-11	  2.482755127154e+00	  1.588650697686e+00	  2.016124063760e+00	
  4.500000000000e+01	  6.000000000000e+00	  6.750000000000e+02	  7.162262394796e+00	  1.190475965070e-02	  3.210809479767e-02	  4.298543314759e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  7.075272927850e-04	  1.396017844222e+02	  6.487215064065e-04	  1.954196355225e+01	  3.345264193242e+02	  2.804854132933e+02	  3.302515659287e+00	  1.389891086343e-09	  1.714095415292e-01	  5.022514942148e+01	  2.846749720731e+00	
  4.500000000000e+01	  7.000000000000e+00	  6.750000000000e+02	  7.253573662240e+00	  1.263840889335e-02	  3.210999033406e-02	  4.335312519954e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.201457008053e-03	  1.749549664359e+02	  5.887777354855e-04	  1.954336564606e+01	  4.043399524652e+02	  3.484655979494e+02	  4.982549746649e+00	  1.134399825078e-09	  2.681845815903e-01	  5.021739946989e+01	  3.546950748769e+00	
  4.500000000000e+01	  8.000000000000e+00	  6.750000000000e+02	  7.326061753507e+00	  1.309300703374e-02	  3.211108886427e-02	  4.355580683933e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.036503771011e-03	  2.089529619979e+02	  5.494289813831e-04	  1.954472733104e+01	  4.721495067840e+02	  4.141599620802e+02	  6.881641440224e+00	  9.659258593983e-10	  3.832768169560e-01	  5.020991558965e+01	  4.227615896893e+00	
  4.500000000000e+01	  9.000000000000e+00	  6.750000000000e+02	  7.392155899210e+00	  1.341195019901e-02	  3.211182704585e-02	  4.368752370414e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  9.477319347587e-04	  2.433241639118e+02	  5.189096290815e-04	  1.954620046378e+01	  5.455391587529e+02	  4.849680366679e+02	  9.134110155349e+00	  8.345461955168e-10	  5.315304621057e-01	  5.020185176358e+01	  4.965009648354e+00	
  4.500000000000e+01	  1.000000000000e+01	  6.750000000000e+02	  7.458567045219e+00	  1.353589674317e-02	  3.211210507314e-02	  4.373567202677e-02	  0.000000000000e+00	  0.000000000000e+00	  3.793524618847e-03	  8.983864858613e-04	  2.799522170624e+02	  4.926771584945e-04	  1.954794379385e+01	  6.324602668194e+02	  5.685140007365e+02	  1.196550919129e+01	  7.208163140534e-10	  7.393435668069e-01	  5.019233726162e+01	  5.839459039635e+00	
  4.500000000000e+01	  1.100000000000e+01	  6.750000000000e+02	  7.488499206345e+00	  1.365032619002e-02	  3.211235760442e-02	  4.377874020555e-02	  0.000000000000e+00	  0.000000000000e+00	  3.334798210424e-03	  8.763223343384e-04	  3.057200919232e+02	  4.821446819164e-04	  1.954883415598e+01	  6.768813027841e+02	  6.108041233657e+02	  1.384600545351e+01	  6.748434801183e-10	  8.583007772651e-01	  5.018753259253e+01	  6.286619292939e+00	
  4.500000000000e+01	  1.200000000000e+01	  6.750000000000e+02	  7.518831267060e+00	  1.376769063334e-02	  3.211261255579e-02	  4.382157871992e-02	  0.000000000000e+00	  0.000000000000e+00	  2.922869776468e-03	  8.541730578847e-04	  3.326095549007e+02	  4.722197911456e-04	  1.954980676852e+01	  7.254380673116e+02	  6.569206067471e+02	  1.596804171118e+01	  6.313017812044e-10	  9.986993091147e-01	  5.018229352609e+01	  6.775768542207e+00	
  4.500000000000e+01	  1.300000000000e+01	  6.750000000000e+02	  7.536233554827e+00	  1.381245931056e-02	  3.211270897938e-02	  4.383767322845e-02	  7.993337058081e-03	  0.000000000000e+00	  2.294049213765e-03	  8.385197503759e-04	  3.485820579890e+02	  4.668476773734e-04	  1.955039903185e+01	  7.550243866979e+02	  6.849587538039e+02	  1.730078324545e+01	  6.076253308118e-10	  1.089546696558e+00	  5.017910858354e+01	  7.073998678839e+00	
  4.500000000000e+01	  1.400000000000e+01	  6.750000000000e+02	  7.536233554838e+00	  1.381547124603e-02	  3.211271549095e-02	  4.383876859463e-02	  1.036480624680e-02	  0.000000000000e+00	  2.139071510474e-03	  8.358181514073e-04	  3.485820579708e+02	  4.668476773707e-04	  1.955039903185e+01	  7.550243867135e+02	  6.849587538199e+02	  1.730078324499e+01	  6.076253307968e-10	  1.089546696607e+00	  5.017910858351e+01	  7.073998678995e+00	
  4.500000000000e+01	  1.500000000000e+01	  6.750000000000e+02	  7.536233554849e+00	  1.381664841559e-02	  3.211271803376e-02	  4.383919584217e-02	  1.048754832387e-02	  0.000000000000e+00	  2.127665631125e-03	  8.354906916885e-04	  3.485820579528e+02	  4.668476773672e-04	  1.955039903185e+01	  7.550243867290e+02	  6.849587538359e+02	  1.730078324455e+01	  6.076253307812e-10	  1.089546696655e+00	  5.017910858352e+01	  7.073998679151e+00	
  4.500000000000e+01	  1.600000000000e+01	  6.750000000000e+02	  7.536233554859e+00	  1.381712403645e-02	  3.211271905901e-02	  4.383936756082e-02	  1.054473339108e-02	  0.000000000000e+00	  2.122814214709e-03	  8.353504852317e-04	  3.485820579350e+02	  4.668476773637e-04	  1.955039903186e+01	  7.550243867444e+02	  6.849587538516e+02	  1.730078324411e+01	  6.076253307658e-10	  1.089546696703e+00	  5.017910858352e+01	  7.073998679306e+00	
  4.500000000000e+01	  1.700000000000e+01	  6.750000000000e+02	  7.536233554869e+00	  1.381728024348e-02	  3.211271939521e-02	  4.383942373775e-02	  1.056850465631e-02	  0.000000000000e+00	  2.120994241089e-03	  8.353002374053e-04	  3.485820579174e+02	  4.668476773603e-04	  1.955039903186e+01	  7.550243867596e+02	  6.849587538672e+02	  1.730078324368e+01	  6.076253307506e-10	  1.089546696750e+00	  5.017910858352e+01	  7.073998679458e+00	
  4.500000000000e+01	  1.800000000000e+01	  6.750000000000e+02	  7.536233554880e+00	  1.381732429317e-02	  3.211271948987e-02	  4.383943951697e-02	  1.057658158213e-02	  0.000000000000e+00	  2.120421396920e-03	  8.352849374715e-04	  3.485820579001e+02	  4.668476773570e-04	  1.955039903186e+01	  7.550243867745e+02	  6.849587538825e+02	  1.730078324325e+01	  6.076253307357e-10	  1.089546696796e+00	  5.017910858352e+01	  7.073998679607e+00	
  4.500000000000e+01	  1.900000000000e+01	  6.750000000000e+02	  7.536233554890e+00	  1.381733489874e-02	  3.211271951262e-02	  4.383944330201e-02	  1.057868200000e-02	  0.000000000000e+00	  2.120279995589e-03	  8.352811430998e-04	  3.485820578831e+02	  4.668476773537e-04	  1.955039903186e+01	  7.550243867892e+02	  6.849587538976e+02	  1.730078324283e+01	  6.076253307209e-10	  1.089546696842e+00	  5.017910858353e+01	  7.073998679755e+00	
  4.500000000000e+01	  2.000000000000e+01	  6.750000000000e+02	  7.536233554898e+00	  1.381733556182e-02	  3.211271951405e-02	  4.383944354024e-02	  1.057907505853e-02	  0.000000000000e+00	  2.120254573344e-03	  8.352806663342e-04	  3.485820578688e+02	  4.668476773509e-04	  1.955039903187e+01	  7.550243868015e+02	  6.849587539102e+02	  1.730078324248e+01	  6.076253307086e-10	  1.089546696880e+00	  5.017910858353e+01	  7.073998679878e+00	
  4.600000000000e+01	  1.000000000000e+00	  6.900000000000e+02	  7.912787870557e+00	  1.489294569081e-02	  3.211321489026e-02	  4.418676775601e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.655180052232e-04	  2.379071399527e+01	  3.881733147213e-04	  1.371903011669e+01	  5.008737264309e+01	  4.812198251539e+01	  1.137918056028e-01	  4.223962990893e-11	  1.480974121332e-01	  1.589193406823e+00	  4.886797227085e-01	
  4.600000000000e+01	  2.000000000000e+00	  6.900000000000e+02	  8.201604545363e+00	  1.594731722817e-02	  3.211589271080e-02	  4.443756266213e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  7.795513721987e-04	  4.704270720357e+01	  3.748271338501e-04	  1.982090396727e+01	  9.747812815486e+01	  9.463941580699e+01	  4.204330173401e-01	  2.197649584391e-11	  5.859295139423e-01	  1.589020246121e+00	  9.705892363711e-01	
  4.600000000000e+01	  3.000000000000e+00	  6.900000000000e+02	  8.385847619892e+00	  1.616054199542e-02	  3.211622613280e-02	  4.447777361607e-02	  0.000000000000e+00	  0.000000000000e+00	  2.670970247248e-03	  4.987414969612e-04	  6.923083515252e+01	  3.799438583482e-04	  1.997527462228e+01	  1.506080637352e+02	  1.460054661528e+02	  9.125114176658e-01	  1.451839177717e-11	  1.420905294486e+00	  1.588826057398e+00	  1.516503967005e+00	
  4.600000000000e+01	  4.000000000000e+00	  6.900000000000e+02	  8.437156759646e+00	  1.624248802069e-02	  3.211634825357e-02	  4.449158130865e-02	  0.000000000000e+00	  0.000000000000e+00	  3.557902417326e-03	  4.716461079181e-04	  8.248145091847e+01	  3.833478701439e-04	  2.003177166091e+01	  1.703099416247e+02	  1.648014377578e+02	  1.208954242167e+00	  1.294032158946e-11	  1.821045942993e+00	  1.588754221039e+00	  1.720439047262e+00	
  4.600000000000e+01	  5.000000000000e+00	  6.900000000000e+02	  8.500144662723e+00	  1.633863293646e-02	  3.211648865418e-02	  4.450709663670e-02	  0.000000000000e+00	  0.000000000000e+00	  3.213376631957e-03	  5.408801300693e-04	  9.888053262104e+01	  3.888313071759e-04	  2.011131159479e+01	  1.982605768315e+02	  1.912614169439e+02	  1.648614687002e+00	  1.123851654529e-11	  2.471837050623e+00	  1.588652287814e+00	  2.011564850958e+00	
  4.600000000000e+01	  6.000000000000e+00	  6.900000000000e+02	  7.161014566248e+00	  1.175306068976e-02	  3.210693664409e-02	  4.294270545743e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  7.195588430574e-04	  1.391524259512e+02	  6.496311437746e-04	  1.954194648529e+01	  3.336765808764e+02	  2.796559450165e+02	  3.283491659421e+00	  1.393760713674e-09	  1.703669993257e-01	  5.022524401138e+01	  2.838229695091e+00	
  4.600000000000e+01	  7.000000000000e+00	  6.900000000000e+02	  7.252220285078e+00	  1.249449783424e-02	  3.210886815899e-02	  4.331723544978e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.226480953326e-03	  1.743542416371e+02	  5.895771178462e-04	  1.954334246630e+01	  4.031857633959e+02	  3.473450369373e+02	  4.951902456545e+00	  1.137814726618e-09	  2.664065744074e-01	  5.021752715066e+01	  3.535370252946e+00	
  4.600000000000e+01	  8.000000000000e+00	  6.900000000000e+02	  7.324043211875e+00	  1.295495903096e-02	  3.210998936691e-02	  4.352408000208e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.058556472011e-03	  2.080812857204e+02	  5.504373127856e-04	  1.954468608578e+01	  4.700952326099e+02	  4.121706007703e+02	  6.825426724018e+00	  9.702540414180e-10	  3.794762154232e-01	  5.021014230480e+01	  4.206984671319e+00	
  4.600000000000e+01	  9.000000000000e+00	  6.900000000000e+02	  7.388592561051e+00	  1.327902984795e-02	  3.211074481055e-02	  4.365888092214e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  9.679831088675e-04	  2.419647639036e+02	  5.204369968057e-04	  1.954611508264e+01	  5.412840083234e+02	  4.808544118080e+02	  9.019608339471e+00	  8.411414148157e-10	  5.222222893195e-01	  5.020232085355e+01	  4.922223781479e+00	
  4.600000000000e+01	  1.000000000000e+01	  6.900000000000e+02	  7.458189218312e+00	  1.341073046080e-02	  3.211104234794e-02	  4.371044543130e-02	  0.000000000000e+00	  0.000000000000e+00	  3.696420741507e-03	  9.171079441112e-04	  2.796293150504e+02	  4.928149991740e-04	  1.954793297226e+01	  6.319205261577e+02	  5.679996119512e+02	  1.194294437400e+01	  7.214165913020e-10	  7.379539740179e-01	  5.019239570195e+01	  5.834027702500e+00	
  4.600000000000e+01	  1.100000000000e+01	  6.900000000000e+02	  7.487918879827e+00	  1.352723656954e-02	  3.211130106243e-02	  4.375455785295e-02	  0.000000000000e+00	  0.000000000000e+00	  3.369799268480e-03	  8.939263488878e-04	  3.052150082188e+02	  4.823417616916e-04	  1.954881625608e+01	  6.759879940323e+02	  6.099545832971e+02	  1.380766755123e+01	  6.757057601598e-10	  8.558192005245e-01	  5.018762910929e+01	  6.277623816409e+00	
  4.600000000000e+01	  1.200000000000e+01	  6.900000000000e+02	  7.518036284536e+00	  1.364666836285e-02	  3.211156208598e-02	  4.379840889715e-02	  0.000000000000e+00	  0.000000000000e+00	  2.947368896135e-03	  8.713285946045e-04	  3.318904974608e+02	  4.724706972890e-04	  1.954978032444e+01	  7.241173928498e+02	  6.556679372275e+02	  1.590927906660e+01	  6.324055951063e-10	  9.947376008652e-01	  5.018243582746e+01	  6.762459416636e+00	
  4.600000000000e+01	  1.300000000000e+01	  6.900000000000e+02	  7.536233554830e+00	  1.369411435950e-02	  3.211166487291e-02	  4.381556008050e-02	  8.045442633354e-03	  0.000000000000e+00	  2.307901328310e-03	  8.551079043565e-04	  3.485820579851e+02	  4.668476773735e-04	  1.955039903185e+01	  7.550243867011e+02	  6.849587538072e+02	  1.730078324535e+01	  6.076253308091e-10	  1.089546696568e+00	  5.017910858351e+01	  7.073998678871e+00	
  4.600000000000e+01	  1.400000000000e+01	  6.900000000000e+02	  7.536233554840e+00	  1.369710898089e-02	  3.211167138434e-02	  4.381665507645e-02	  1.063717994948e-02	  0.000000000000e+00	  2.139071500216e-03	  8.522075943188e-04	  3.485820579665e+02	  4.668476773698e-04	  1.955039903185e+01	  7.550243867172e+02	  6.849587538237e+02	  1.730078324489e+01	  6.076253307930e-10	  1.089546696618e+00	  5.017910858352e+01	  7.073998679033e+00	
  4.600000000000e+01	  1.500000000000e+01	  6.900000000000e+02	  7.536233554851e+00	  1.369827938384e-02	  3.211167392709e-02	  4.381708217958e-02	  1.075993458207e-02	  0.000000000000e+00	  2.127665620869e-03	  8.518808401721e-04	  3.485820579483e+02	  4.668476773663e-04	  1.955039903185e+01	  7.550243867329e+02	  6.849587538399e+02	  1.730078324444e+01	  6.076253307773e-10	  1.089546696667e+00	  5.017910858352e+01	  7.073998679190e+00	
  4.600000000000e+01	  1.600000000000e+01	  6.900000000000e+02	  7.536233554862e+00	  1.369875227079e-02	  3.211167495231e-02	  4.381725384020e-02	  1.081712472129e-02	  0.000000000000e+00	  2.122814204453e-03	  8.517409186387e-04	  3.485820579303e+02	  4.668476773628e-04	  1.955039903186e+01	  7.550243867485e+02	  6.849587538558e+02	  1.730078324400e+01	  6.076253307617e-10	  1.089546696715e+00	  5.017910858352e+01	  7.073998679346e+00	
  4.600000000000e+01	  1.700000000000e+01	  6.900000000000e+02	  7.536233554872e+00	  1.369890757993e-02	  3.211167528851e-02	  4.381730999814e-02	  1.084089765210e-02	  0.000000000000e+00	  2.120994230833e-03	  8.516907644552e-04	  3.485820579125e+02	  4.668476773594e-04	  1.955039903186e+01	  7.550243867638e+02	  6.849587538716e+02	  1.730078324356e+01	  6.076253307463e-10	  1.089546696763e+00	  5.017910858352e+01	  7.073998679500e+00	
  4.600000000000e+01	  1.800000000000e+01	  6.900000000000e+02	  7.536233554883e+00	  1.369895137643e-02	  3.211167538316e-02	  4.381732577202e-02	  1.084897504755e-02	  0.000000000000e+00	  2.120421386664e-03	  8.516754908007e-04	  3.485820578949e+02	  4.668476773560e-04	  1.955039903186e+01	  7.550243867790e+02	  6.849587538871e+02	  1.730078324312e+01	  6.076253307312e-10	  1.089546696810e+00	  5.017910858352e+01	  7.073998679652e+00	
  4.600000000000e+01	  1.900000000000e+01	  6.900000000000e+02	  7.536233554893e+00	  1.369896192104e-02	  3.211167540592e-02	  4.381732955579e-02	  1.085107557848e-02	  0.000000000000e+00	  2.120279985333e-03	  8.516717028525e-04	  3.485820578776e+02	  4.668476773526e-04	  1.955039903187e+01	  7.550243867939e+02	  6.849587539024e+02	  1.730078324270e+01	  6.076253307162e-10	  1.089546696856e+00	  5.017910858353e+01	  7.073998679802e+00	
  4.600000000000e+01	  2.000000000000e+01	  6.900000000000e+02	  7.536233554901e+00	  1.369896258031e-02	  3.211167540735e-02	  4.381732979394e-02	  1.085146864407e-02	  0.000000000000e+00	  2.120254563089e-03	  8.516712264909e-04	  3.485820578632e+02	  4.668476773498e-04	  1.955039903187e+01	  7.550243868064e+02	  6.849587539152e+02	  1.730078324234e+01	  6.076253307037e-10	  1.089546696895e+00	  5.017910858353e+01	  7.073998679927e+00	
  4.700000000000e+01	  1.000000000000e+00	  7.050000000000e+02	  7.911537858170e+00	  1.478559516739e-02	  3.211220401920e-02	  4.416964771716e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.689830589285e-04	  2.371483416764e+01	  3.882918795779e-04	  1.368728271300e+01	  4.994541278436e+01	  4.798168148497e+01	  1.131188014013e-01	  4.235957893993e-11	  1.472228599695e-01	  1.589193925068e+00	  4.872431123803e-01	
