               shift	                cell	              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	          Chalcedony	             Fe(OH)3	       Rhodochrosite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	          alkalinity	
  8.600000000000e+01	  1.900000000000e+01	  1.290000000000e+03	  7.447162230198e+00	  0.000000000000e+00	  2.326591789057e-02	  8.010371160128e-21	  1.661949488051e-01	  1.273106395028e-01	  2.418748351945e-02	  1.209084821660e-02	  2.224392431508e+02	  3.696614087729e-03	  2.971889117539e+01	  4.896670837621e+02	  4.474464864663e+02	  8.107422066642e+00	  3.928762986645e-09	  7.868440144918e-01	  3.222937083622e+01	  4.593735021244e+00	
  8.600000000000e+01	  2.000000000000e+01	  1.290000000000e+03	  7.447162230330e+00	  0.000000000000e+00	  2.326591789246e-02	  8.010373496226e-21	  1.661949488018e-01	  1.273106394990e-01	  2.418748351898e-02	  1.209084821613e-02	  2.224392430080e+02	  3.696614087507e-03	  2.971889117545e+01	  4.896670838906e+02	  4.474464865970e+02	  8.107422064066e+00	  3.928762985397e-09	  7.868440149323e-01	  3.222937083623e+01	  4.593735022535e+00	
  8.700000000000e+01	  1.000000000000e+00	  1.305000000000e+03	  8.424893003529e+00	  0.000000000000e+00	  2.396593676899e-02	  7.924764382369e-03	  7.456878682891e-02	  7.435926000319e-02	  1.909700810017e-02	  9.445481135260e-03	  6.694959428433e+01	  3.692359120686e-03	  3.092175154795e+01	  1.345943507828e+02	  1.298315755192e+02	  8.225767260627e-01	  7.089803811981e-11	  1.953454505675e+00	  1.019957610645e+00	  1.381876646593e+00	
  8.700000000000e+01	  2.000000000000e+00	  1.305000000000e+03	  8.424893005786e+00	  0.000000000000e+00	  2.405018901369e-02	  8.139251384885e-03	  1.472531628845e-01	  1.097151502552e-01	  2.073572886011e-02	  1.036934639556e-02	  6.694959357016e+01	  3.692359124238e-03	  3.092175155466e+01	  1.345943514567e+02	  1.298315761782e+02	  8.225767216825e-01	  7.089803774231e-11	  1.953454525027e+00	  1.019957610647e+00	  1.381876653605e+00	
  8.700000000000e+01	  3.000000000000e+00	  1.305000000000e+03	  8.294953325330e+00	  0.000000000000e+00	  2.398921263103e-02	  5.908470266453e-03	  1.403926071698e-01	  1.143744783293e-01	  2.164344487682e-02	  1.080953128160e-02	  7.792737017188e+01	  3.520179622013e-03	  3.058423846864e+01	  1.585289091213e+02	  1.531007899418e+02	  1.113574524164e+00	  1.208298212180e-10	  1.726155976010e+00	  1.616440638974e+00	  1.608690895135e+00	
  8.700000000000e+01	  4.000000000000e+00	  1.305000000000e+03	  8.294953326915e+00	  0.000000000000e+00	  2.398921263270e-02	  5.908470322724e-03	  1.526820931627e-01	  1.140042953694e-01	  2.164325844515e-02	  1.082214795857e-02	  7.792736958551e+01	  3.520179623685e-03	  3.058423847216e+01	  1.585289096737e+02	  1.531007904865e+02	  1.113574519991e+00	  1.208298207653e-10	  1.726155987972e+00	  1.616440638976e+00	  1.608690900820e+00	
  8.700000000000e+01	  5.000000000000e+00	  1.305000000000e+03	  8.164676336971e+00	  0.000000000000e+00	  2.391619921303e-02	  3.714966978322e-03	  1.440644708651e-01	  1.188255641110e-01	  2.253903984753e-02	  1.125486236632e-02	  9.101339719307e+01	  3.409099488933e-03	  3.033159922071e+01	  1.870326056317e+02	  1.804578028661e+02	  1.509209631814e+00	  2.061579851615e-10	  1.524888780930e+00	  2.561727659209e+00	  1.879052232608e+00	
  8.700000000000e+01	  6.000000000000e+00	  1.305000000000e+03	  8.164676338177e+00	  0.000000000000e+00	  2.391619921482e-02	  3.714967025226e-03	  1.587122765170e-01	  1.185484010414e-01	  2.253892124666e-02	  1.127023547335e-02	  9.101339666969e+01	  3.409099489690e-03	  3.033159922273e+01	  1.870326061230e+02	  1.804578033538e+02	  1.509209627501e+00	  2.061579845724e-10	  1.524888788939e+00	  2.561727659213e+00	  1.879052237624e+00	
  8.700000000000e+01	  7.000000000000e+00	  1.305000000000e+03	  8.034212203861e+00	  0.000000000000e+00	  2.382884639461e-02	  1.813839532970e-03	  1.466100861599e-01	  1.227414240289e-01	  2.332127799477e-02	  1.164295501261e-02	  1.065880811753e+02	  3.349891130044e-03	  3.014225425688e+01	  2.211238596504e+02	  2.126808362457e+02	  2.047019828291e+00	  3.520194226564e-10	  1.347694438373e+00	  4.059764470181e+00	  2.200813933247e+00	
  8.700000000000e+01	  8.000000000000e+00	  1.305000000000e+03	  8.034212204677e+00	  0.000000000000e+00	  2.382884639650e-02	  1.813839565788e-03	  1.640438714412e-01	  1.225335917388e-01	  2.332121739224e-02	  1.166173663270e-02	  1.065880807590e+02	  3.349891130252e-03	  3.014225425790e+01	  2.211238600391e+02	  2.126808366337e+02	  2.047019824324e+00	  3.520194219745e-10	  1.347694443140e+00	  4.059764470185e+00	  2.200813937193e+00	
  8.700000000000e+01	  9.000000000000e+00	  1.305000000000e+03	  7.903670254637e+00	  0.000000000000e+00	  2.372445371348e-02	  5.157709057939e-04	  1.471429836179e-01	  1.255010509216e-01	  2.386655687737e-02	  1.191186013648e-02	  1.251135513772e+02	  3.337762836840e-03	  2.999985832677e+01	  2.621026239685e+02	  2.506970475565e+02	  2.778010798268e+00	  6.014092552718e-10	  1.192276793557e+00	  6.433722022232e+00	  2.583515185322e+00	
  8.700000000000e+01	  1.000000000000e+01	  1.305000000000e+03	  7.903670255094e+00	  0.000000000000e+00	  2.372445371546e-02	  5.157709215061e-04	  1.678823021630e-01	  1.253446128575e-01	  2.386654943207e-02	  1.193476755791e-02	  1.251135511024e+02	  3.337762836794e-03	  2.999985832720e+01	  2.621026242235e+02	  2.506970478122e+02	  2.778010795245e+00	  6.014092546173e-10	  1.192276795910e+00	  6.433722022237e+00	  2.583515187900e+00	
  8.700000000000e+01	  1.100000000000e+01	  1.305000000000e+03	  7.773131134530e+00	  0.000000000000e+00	  2.359983521043e-02	  2.065856465276e-05	  1.450482584801e-01	  1.267071385699e-01	  2.409570984242e-02	  1.202180384131e-02	  1.471505797306e+02	  3.372104380533e-03	  2.989209442304e+01	  3.116561645715e+02	  2.956134363498e+02	  3.771485481830e+00	  1.027867187861e-09	  1.056280218989e+00	  1.019567291038e+01	  3.038729665349e+00	
  8.700000000000e+01	  1.200000000000e+01	  1.305000000000e+03	  7.773131134743e+00	  0.000000000000e+00	  2.359983521245e-02	  2.065856663511e-05	  1.697237249837e-01	  1.265885799830e-01	  2.409575543355e-02	  1.204987104817e-02	  1.471505795795e+02	  3.372104380433e-03	  2.989209442320e+01	  3.116561647106e+02	  2.956134364899e+02	  3.771485479913e+00	  1.027867187338e-09	  1.056280219955e+00	  1.019567291039e+01	  3.038729666752e+00	
  8.700000000000e+01	  1.300000000000e+01	  1.305000000000e+03	  7.642655620410e+00	  0.000000000000e+00	  2.345124433206e-02	  2.948373317538e-15	  1.410642335506e-01	  1.270212367719e-01	  2.414107028385e-02	  1.203870612535e-02	  1.733796683712e+02	  3.456536895341e-03	  2.980969918016e+01	  3.720139471338e+02	  3.487545208037e+02	  5.121602045387e+00	  1.757172654009e-09	  9.374432709039e-01	  1.615696512100e+01	  3.580499859783e+00	
  8.700000000000e+01	  1.400000000000e+01	  1.305000000000e+03	  7.642655620574e+00	  0.000000000000e+00	  2.345124433410e-02	  2.948374531738e-15	  1.704413847145e-01	  1.269303903066e-01	  2.414117362945e-02	  1.207322110593e-02	  1.733796682341e+02	  3.456536895197e-03	  2.980969918026e+01	  3.720139472590e+02	  3.487545209303e+02	  5.121602043383e+00	  1.757172653321e-09	  9.374432715585e-01	  1.615696512101e+01	  3.580499861042e+00	
  8.700000000000e+01	  1.500000000000e+01	  1.305000000000e+03	  7.512290896133e+00	  0.000000000000e+00	  2.327429213979e-02	  9.503607503376e-21	  1.362292265947e-01	  1.273575035928e-01	  2.418524882806e-02	  1.205355168579e-02	  2.046273316032e+02	  3.599312764414e-03	  2.974569729696e+01	  4.461774710935e+02	  4.117081962673e+02	  6.956277694803e+00	  3.004441091026e-09	  8.336753837120e-01	  2.560303891093e+01	  4.225878192237e+00	
  8.700000000000e+01	  1.600000000000e+01	  1.305000000000e+03	  7.512290896280e+00	  0.000000000000e+00	  2.327429214233e-02	  9.503611665679e-21	  1.686875837768e-01	  1.272899807925e-01	  2.418540409603e-02	  1.209292101916e-02	  2.046273314574e+02	  3.599312764211e-03	  2.974569729703e+01	  4.461774712254e+02	  4.117081964012e+02	  6.956277692351e+00	  3.004441089967e-09	  8.336753842321e-01	  2.560303891094e+01	  4.225878193562e+00	
  8.700000000000e+01	  1.700000000000e+01	  1.305000000000e+03	  7.447162229714e+00	  0.000000000000e+00	  2.317361196182e-02	  8.010366061937e-21	  1.491831265005e-01	  1.275220338621e-01	  2.421046315486e-02	  1.208101926684e-02	  2.224392436741e+02	  3.696614088542e-03	  2.971889117518e+01	  4.896670832911e+02	  4.474464859874e+02	  8.107422076077e+00	  3.928762991215e-09	  7.868440128788e-01	  3.222937083618e+01	  4.593735016517e+00	
  8.700000000000e+01	  1.800000000000e+01	  1.305000000000e+03	  7.447162229857e+00	  0.000000000000e+00	  2.317361196388e-02	  8.010368616690e-21	  1.663564850715e-01	  1.274952514797e-01	  2.421056000114e-02	  1.210238645868e-02	  2.224392435191e+02	  3.696614088301e-03	  2.971889117525e+01	  4.896670834307e+02	  4.474464861293e+02	  8.107422073282e+00	  3.928762989861e-09	  7.868440133567e-01	  3.222937083619e+01	  4.593735017918e+00	
  8.700000000000e+01	  1.900000000000e+01	  1.305000000000e+03	  7.447162230005e+00	  0.000000000000e+00	  2.317361196593e-02	  8.010371160128e-21	  1.663564850680e-01	  1.274952514756e-01	  2.421056000062e-02	  1.210238645839e-02	  2.224392433592e+02	  3.696614088052e-03	  2.971889117531e+01	  4.896670835745e+02	  4.474464862756e+02	  8.107422070399e+00	  3.928762988465e-09	  7.868440138495e-01	  3.222937083620e+01	  4.593735019362e+00	
  8.700000000000e+01	  2.000000000000e+01	  1.305000000000e+03	  7.447162230133e+00	  0.000000000000e+00	  2.317361196782e-02	  8.010373496226e-21	  1.663564850646e-01	  1.274952514718e-01	  2.421056000015e-02	  1.210238645794e-02	  2.224392432208e+02	  3.696614087837e-03	  2.971889117536e+01	  4.896670836991e+02	  4.474464864023e+02	  8.107422067903e+00	  3.928762987256e-09	  7.868440142763e-01	  3.222937083621e+01	  4.593735020612e+00	
  8.800000000000e+01	  1.000000000000e+00	  1.320000000000e+03	  8.424893003494e+00	  0.000000000000e+00	  2.388192831425e-02	  7.715895549427e-03	  7.461119222738e-02	  7.463580236888e-02	  1.920152082407e-02	  9.496566885848e-03	  6.694959429527e+01	  3.692359120632e-03	  3.092175154785e+01	  1.345943507725e+02	  1.298315755091e+02	  8.225767261297e-01	  7.089803812559e-11	  1.953454505378e+00	  1.019957610645e+00	  1.381876646486e+00	
  8.800000000000e+01	  2.000000000000e+00	  1.320000000000e+03	  8.424893005710e+00	  0.000000000000e+00	  2.396598268669e-02	  7.926595006948e-03	  1.479699514392e-01	  1.103083488942e-01	  2.084184272503e-02	  1.042242036785e-02	  6.694959359443e+01	  3.692359124117e-03	  3.092175155443e+01	  1.345943514338e+02	  1.298315761558e+02	  8.225767218314e-01	  7.089803775514e-11	  1.953454524369e+00	  1.019957610647e+00	  1.381876653367e+00	
  8.800000000000e+01	  3.000000000000e+00	  1.320000000000e+03	  8.294953325228e+00	  0.000000000000e+00	  2.390445115792e-02	  5.714599433974e-03	  1.409222217598e-01	  1.149356420528e-01	  2.174218556754e-02	  1.085877496354e-02	  7.792737020980e+01	  3.520179621905e-03	  3.058423846841e+01	  1.585289090856e+02	  1.531007899066e+02	  1.113574524433e+00	  1.208298212473e-10	  1.726155975237e+00	  1.616440638974e+00	  1.608690894767e+00	
  8.800000000000e+01	  4.000000000000e+00	  1.320000000000e+03	  8.294953326776e+00	  0.000000000000e+00	  2.390445115959e-02	  5.714599489305e-03	  1.533541856820e-01	  1.145611653706e-01	  2.174199697384e-02	  1.087153790820e-02	  7.792736963692e+01	  3.520179623539e-03	  3.058423847185e+01	  1.585289096253e+02	  1.531007904387e+02	  1.113574520357e+00	  1.208298208050e-10	  1.726155986924e+00	  1.616440638976e+00	  1.608690900322e+00	
  8.800000000000e+01	  5.000000000000e+00	  1.320000000000e+03	  8.164676336816e+00	  0.000000000000e+00	  2.383077448423e-02	  3.552345112445e-03	  1.444904080413e-01	  1.193245761383e-01	  2.262544605958e-02	  1.129791172462e-02	  9.101339726008e+01	  3.409099488836e-03	  3.033159922046e+01	  1.870326055688e+02	  1.804578028037e+02	  1.509209632366e+00	  2.061579852369e-10	  1.524888779905e+00	  2.561727659209e+00	  1.879052231966e+00	
  8.800000000000e+01	  6.000000000000e+00	  1.320000000000e+03	  8.164676337987e+00	  0.000000000000e+00	  2.383077448602e-02	  3.552345158174e-03	  1.593080309700e-01	  1.190441983206e-01	  2.262532608344e-02	  1.131346305277e-02	  9.101339675228e+01	  3.409099489570e-03	  3.033159922241e+01	  1.870326060455e+02	  1.804578032768e+02	  1.509209628182e+00	  2.061579846654e-10	  1.524888787676e+00	  2.561727659212e+00	  1.879052236833e+00	
  8.800000000000e+01	  7.000000000000e+00	  1.320000000000e+03	  8.034212203665e+00	  0.000000000000e+00	  2.374263067014e-02	  1.697467552006e-03	  1.468893076930e-01	  1.231487874865e-01	  2.338938140245e-02	  1.167681971932e-02	  1.065880812750e+02	  3.349891129995e-03	  3.014225425663e+01	  2.211238595573e+02	  2.126808361528e+02	  2.047019829241e+00	  3.520194228198e-10	  1.347694437231e+00	  4.059764470181e+00	  2.200813932302e+00	
  8.800000000000e+01	  8.000000000000e+00	  1.320000000000e+03	  8.034212204448e+00	  0.000000000000e+00	  2.374263067204e-02	  1.697467583507e-03	  1.645252061922e-01	  1.229385446405e-01	  2.338932009729e-02	  1.169581867315e-02	  1.065880808757e+02	  3.349891130194e-03	  3.014225425762e+01	  2.211238599301e+02	  2.126808365249e+02	  2.047019825436e+00	  3.520194221657e-10	  1.347694441803e+00	  4.059764470184e+00	  2.200813936087e+00	
  8.800000000000e+01	  9.000000000000e+00	  1.320000000000e+03	  7.903670254415e+00	  0.000000000000e+00	  2.363729631033e-02	  4.576470754834e-04	  1.472393825414e-01	  1.257932596309e-01	  2.391159590052e-02	  1.193415159883e-02	  1.251135515104e+02	  3.337762836861e-03	  2.999985832655e+01	  2.621026238450e+02	  2.506970474326e+02	  2.778010799733e+00	  6.014092555888e-10	  1.192276792418e+00	  6.433722022230e+00	  2.583515184074e+00	
  8.800000000000e+01	  1.000000000000e+01	  1.320000000000e+03	  7.903670254846e+00	  0.000000000000e+00	  2.363729631231e-02	  4.576470900176e-04	  1.682191316495e-01	  1.256350071545e-01	  2.391158836880e-02	  1.195732457648e-02	  1.251135512516e+02	  3.337762836819e-03	  2.999985832697e+01	  2.621026240851e+02	  2.506970476734e+02	  2.778010796886e+00	  6.014092549726e-10	  1.192276794633e+00	  6.433722022234e+00	  2.583515186501e+00	
  8.800000000000e+01	  1.100000000000e+01	  1.320000000000e+03	  7.773131134306e+00	  0.000000000000e+00	  2.351155886385e-02	  1.337702550810e-05	  1.449751187295e-01	  1.268995010646e-01	  2.412069114806e-02	  1.203401547770e-02	  1.471505798897e+02	  3.372104380637e-03	  2.989209442288e+01	  3.116561644251e+02	  2.956134362023e+02	  3.771485483848e+00	  1.027867188410e-09	  1.056280217973e+00	  1.019567291038e+01	  3.038729663873e+00	
  8.800000000000e+01	  1.200000000000e+01	  1.320000000000e+03	  7.773131134504e+00	  0.000000000000e+00	  2.351155886587e-02	  1.337702699134e-05	  1.699366411870e-01	  1.267795674425e-01	  2.412073726735e-02	  1.206240808067e-02	  1.471505797488e+02	  3.372104380544e-03	  2.989209442302e+01	  3.116561645547e+02	  2.956134363329e+02	  3.771485482061e+00	  1.027867187924e-09	  1.056280218873e+00	  1.019567291038e+01	  3.038729665180e+00	
  8.800000000000e+01	  1.300000000000e+01	  1.320000000000e+03	  7.642655620203e+00	  0.000000000000e+00	  2.336164121821e-02	  4.873901422745e-16	  1.409275506248e-01	  1.272013969071e-01	  2.416347008687e-02	  1.204956338995e-02	  1.733796685453e+02	  3.456536895524e-03	  2.980969918004e+01	  3.720139469749e+02	  3.487545206431e+02	  5.121602047930e+00	  1.757172654881e-09	  9.374432700730e-01	  1.615696512100e+01	  3.580499858185e+00	
  8.800000000000e+01	  1.400000000000e+01	  1.320000000000e+03	  7.642655620360e+00	  0.000000000000e+00	  2.336164122025e-02	  4.873903429915e-16	  1.706452546646e-01	  1.271094968487e-01	  2.416357462994e-02	  1.208447846657e-02	  1.733796684129e+02	  3.456536895385e-03	  2.980969918013e+01	  3.720139470958e+02	  3.487545207652e+02	  5.121602045996e+00	  1.757172654217e-09	  9.374432707049e-01	  1.615696512100e+01	  3.580499859400e+00	
  8.800000000000e+01	  1.500000000000e+01	  1.320000000000e+03	  7.512290895948e+00	  0.000000000000e+00	  2.318311963996e-02	  9.503607503376e-21	  1.360390931307e-01	  1.275405902760e-01	  2.420804030345e-02	  1.206452495654e-02	  2.046273317873e+02	  3.599312764670e-03	  2.974569729687e+01	  4.461774709271e+02	  4.117081960984e+02	  6.956277697898e+00	  3.004441092362e-09	  8.336753830557e-01	  2.560303891092e+01	  4.225878190565e+00	
  8.800000000000e+01	  1.600000000000e+01	  1.320000000000e+03	  7.512290896090e+00	  0.000000000000e+00	  2.318311964250e-02	  9.503611665679e-21	  1.688739665942e-01	  1.274722840719e-01	  2.420819737230e-02	  1.210435096495e-02	  2.046273316461e+02	  3.599312764474e-03	  2.974569729694e+01	  4.461774710547e+02	  4.117081962279e+02	  6.956277695525e+00	  3.004441091338e-09	  8.336753835591e-01	  2.560303891093e+01	  4.225878191847e+00	
  8.800000000000e+01	  1.700000000000e+01	  1.320000000000e+03	  7.447162229534e+00	  0.000000000000e+00	  2.308155172464e-02	  8.010366061937e-21	  1.491448838404e-01	  1.277064653504e-01	  2.423347708996e-02	  1.209227876653e-02	  2.224392438679e+02	  3.696614088843e-03	  2.971889117511e+01	  4.896670831167e+02	  4.474464858100e+02	  8.107422079571e+00	  3.928762992908e-09	  7.868440122813e-01	  3.222937083616e+01	  4.593735014767e+00	
  8.800000000000e+01	  1.800000000000e+01	  1.320000000000e+03	  7.447162229674e+00	  0.000000000000e+00	  2.308155172669e-02	  8.010368616690e-21	  1.665175913790e-01	  1.276793720773e-01	  2.423357506045e-02	  1.211389398950e-02	  2.224392437175e+02	  3.696614088609e-03	  2.971889117517e+01	  4.896670832521e+02	  4.474464859477e+02	  8.107422076860e+00	  3.928762991594e-09	  7.868440127449e-01	  3.222937083618e+01	  4.593735016125e+00	
  8.800000000000e+01	  1.900000000000e+01	  1.320000000000e+03	  7.447162229817e+00	  0.000000000000e+00	  2.308155172875e-02	  8.010371160128e-21	  1.665175913754e-01	  1.276793720732e-01	  2.423357505994e-02	  1.211389398919e-02	  2.224392435625e+02	  3.696614088368e-03	  2.971889117523e+01	  4.896670833916e+02	  4.474464860895e+02	  8.107422074064e+00	  3.928762990240e-09	  7.868440132229e-01	  3.222937083619e+01	  4.593735017525e+00	
  8.800000000000e+01	  2.000000000000e+01	  1.320000000000e+03	  7.447162229941e+00	  0.000000000000e+00	  2.308155173064e-02	  8.010373496226e-21	  1.665175913721e-01	  1.276793720694e-01	  2.423357505946e-02	  1.211389398872e-02	  2.224392434282e+02	  3.696614088160e-03	  2.971889117528e+01	  4.896670835124e+02	  4.474464862124e+02	  8.107422071644e+00	  3.928762989068e-09	  7.868440136368e-01	  3.222937083620e+01	  4.593735018738e+00	
  8.900000000000e+01	  1.000000000000e+00	  1.335000000000e+03	  8.424893003460e+00	  0.000000000000e+00	  2.379811738778e-02	  7.510747554902e-03	  7.464357784028e-02	  7.490450803409e-02	  1.930449583055e-02	  9.546883777852e-03	  6.694959430611e+01	  3.692359120578e-03	  3.092175154774e+01	  1.345943507623e+02	  1.298315754991e+02	  8.225767261962e-01	  7.089803813132e-11	  1.953454505085e+00	  1.019957610645e+00	  1.381876646379e+00	
  8.900000000000e+01	  2.000000000000e+00	  1.335000000000e+03	  8.424893005634e+00	  0.000000000000e+00	  2.388197412406e-02	  7.717693706634e-03	  1.486766307690e-01	  1.108936418827e-01	  2.094640511783e-02	  1.047471860426e-02	  6.694959361848e+01	  3.692359123998e-03	  3.092175155421e+01	  1.345943514111e+02	  1.298315761336e+02	  8.225767219789e-01	  7.089803776785e-11	  1.953454523717e+00	  1.019957610647e+00	  1.381876653130e+00	
  8.900000000000e+01	  3.000000000000e+00	  1.335000000000e+03	  8.294953325126e+00	  0.000000000000e+00	  2.381989057682e-02	  5.525037540984e-03	  1.414402816669e-01	  1.154877861501e-01	  2.183915245946e-02	  1.090713174626e-02	  7.792737024734e+01	  3.520179621798e-03	  3.058423846818e+01	  1.585289090502e+02	  1.531007898717e+02	  1.113574524700e+00	  1.208298212763e-10	  1.726155974471e+00	  1.616440638974e+00	  1.608690894403e+00	
  8.900000000000e+01	  4.000000000000e+00	  1.335000000000e+03	  8.294953326639e+00	  0.000000000000e+00	  2.381989057850e-02	  5.525037595369e-03	  1.540147234795e-01	  1.151090157467e-01	  2.183896170375e-02	  1.092004095859e-02	  7.792736968779e+01	  3.520179623393e-03	  3.058423847154e+01	  1.585289095774e+02	  1.531007903915e+02	  1.113574520719e+00	  1.208298208443e-10	  1.726155985886e+00	  1.616440638976e+00	  1.608690899828e+00	
  8.900000000000e+01	  5.000000000000e+00	  1.335000000000e+03	  8.164676336663e+00	  0.000000000000e+00	  2.374555442923e-02	  3.394563058581e-03	  1.449034037200e-01	  1.198134992346e-01	  2.270986517838e-02	  1.133996753660e-02	  9.101339732634e+01	  3.409099488740e-03	  3.033159922020e+01	  1.870326055066e+02	  1.804578027419e+02	  1.509209632912e+00	  2.061579853115e-10	  1.524888778891e+00	  2.561727659209e+00	  1.879052231331e+00	
  8.900000000000e+01	  6.000000000000e+00	  1.335000000000e+03	  8.164676337799e+00	  0.000000000000e+00	  2.374555443102e-02	  3.394563103137e-03	  1.598908438342e-01	  1.195299066704e-01	  2.270974382696e-02	  1.135569708578e-02	  9.101339683387e+01	  3.409099489452e-03	  3.033159922209e+01	  1.870326059689e+02	  1.804578032008e+02	  1.509209628854e+00	  2.061579847572e-10	  1.524888786427e+00	  2.561727659212e+00	  1.879052236051e+00	
  8.900000000000e+01	  7.000000000000e+00	  1.335000000000e+03	  8.034212203472e+00	  0.000000000000e+00	  2.365662419487e-02	  1.586206910091e-03	  1.471548738451e-01	  1.235455098101e-01	  2.345538796222e-02	  1.170963600244e-02	  1.065880813734e+02	  3.349891129945e-03	  3.014225425639e+01	  2.211238594655e+02	  2.126808360611e+02	  2.047019830178e+00	  3.520194229809e-10	  1.347694436105e+00	  4.059764470180e+00	  2.200813931370e+00	
  8.900000000000e+01	  8.000000000000e+00	  1.335000000000e+03	  8.034212204223e+00	  0.000000000000e+00	  2.365662419677e-02	  1.586206940293e-03	  1.649928853935e-01	  1.233328564101e-01	  2.345532595441e-02	  1.172885228987e-02	  1.065880809907e+02	  3.349891130137e-03	  3.014225425733e+01	  2.211238598228e+02	  2.126808364178e+02	  2.047019826532e+00	  3.520194223540e-10	  1.347694440487e+00	  4.059764470183e+00	  2.200813934997e+00	
  8.900000000000e+01	  9.000000000000e+00	  1.335000000000e+03	  7.903670254197e+00	  0.000000000000e+00	  2.355035369724e-02	  4.040836447801e-04	  1.473235489293e-01	  1.260759179981e-01	  2.395475706631e-02	  1.195550413295e-02	  1.251135516412e+02	  3.337762836883e-03	  2.999985832635e+01	  2.621026237237e+02	  2.506970473109e+02	  2.778010801172e+00	  6.014092559003e-10	  1.192276791299e+00	  6.433722022228e+00	  2.583515182847e+00	
  8.900000000000e+01	  1.000000000000e+01	  1.335000000000e+03	  7.903670254602e+00	  0.000000000000e+00	  2.355035369922e-02	  4.040836581786e-04	  1.685437283241e-01	  1.259158511115e-01	  2.395474944816e-02	  1.197894266660e-02	  1.251135513979e+02	  3.337762836843e-03	  2.999985832673e+01	  2.621026239494e+02	  2.506970475373e+02	  2.778010798495e+00	  6.014092553209e-10	  1.192276793381e+00	  6.433722022232e+00	  2.583515185129e+00	
  8.900000000000e+01	  1.100000000000e+01	  1.335000000000e+03	  7.773131134087e+00	  0.000000000000e+00	  2.342350402616e-02	  8.052761525421e-06	  1.448965028484e-01	  1.270875060059e-01	  2.414483416642e-02	  1.204580797092e-02	  1.471505800448e+02	  3.372104380739e-03	  2.989209442271e+01	  3.116561642823e+02	  2.956134360585e+02	  3.771485485816e+00	  1.027867188947e-09	  1.056280216981e+00	  1.019567291037e+01	  3.038729662434e+00	
  8.900000000000e+01	  1.200000000000e+01	  1.335000000000e+03	  7.773131134272e+00	  0.000000000000e+00	  2.342350402818e-02	  8.052762582206e-06	  1.701440808497e-01	  1.269661973506e-01	  2.414488081383e-02	  1.207452596958e-02	  1.471505799134e+02	  3.372104380652e-03	  2.989209442285e+01	  3.116561644032e+02	  2.956134361803e+02	  3.771485484149e+00	  1.027867188492e-09	  1.056280217821e+00	  1.019567291038e+01	  3.038729663653e+00	
  8.900000000000e+01	  1.300000000000e+01	  1.335000000000e+03	  7.642655620001e+00	  0.000000000000e+00	  2.327226777385e-02	  8.056956334984e-17	  1.407904662436e-01	  1.273810977015e-01	  2.418581247253e-02	  1.206039194648e-02	  1.733796687146e+02	  3.456536895702e-03	  2.980969917993e+01	  3.720139468204e+02	  3.487545204868e+02	  5.121602050405e+00	  1.757172655730e-09	  9.374432692648e-01	  1.615696512099e+01	  3.580499856630e+00	
  8.900000000000e+01	  1.400000000000e+01	  1.335000000000e+03	  7.642655620153e+00	  0.000000000000e+00	  2.327226777588e-02	  8.056959652999e-17	  1.708487226121e-01	  1.272881440518e-01	  2.418591821306e-02	  1.209570711840e-02	  1.733796685870e+02	  3.456536895568e-03	  2.980969918001e+01	  3.720139469369e+02	  3.487545206046e+02	  5.121602048539e+00	  1.757172655090e-09	  9.374432698742e-01	  1.615696512100e+01	  3.580499857802e+00	
  8.900000000000e+01	  1.500000000000e+01	  1.335000000000e+03	  7.512290895767e+00	  0.000000000000e+00	  2.309218674082e-02	  9.503607503376e-21	  1.358485409512e-01	  1.277231977563e-01	  2.423077187868e-02	  1.207546827793e-02	  2.046273319666e+02	  3.599312764920e-03	  2.974569729678e+01	  4.461774707649e+02	  4.117081959338e+02	  6.956277700913e+00	  3.004441093664e-09	  8.336753824164e-01	  2.560303891091e+01	  4.225878188937e+00	
  8.900000000000e+01	  1.600000000000e+01	  1.335000000000e+03	  7.512290895905e+00	  0.000000000000e+00	  2.309218674335e-02	  9.503611665679e-21	  1.690599300606e-01	  1.276541081497e-01	  2.423093074841e-02	  1.211575096054e-02	  2.046273318301e+02	  3.599312764730e-03	  2.974569729685e+01	  4.461774708884e+02	  4.117081960591e+02	  6.956277698618e+00	  3.004441092673e-09	  8.336753829031e-01	  2.560303891092e+01	  4.225878190176e+00	
  8.900000000000e+01	  1.700000000000e+01	  1.335000000000e+03	  7.447162229359e+00	  0.000000000000e+00	  2.298973684263e-02	  8.010366061937e-21	  1.491062121590e-01	  1.278904061276e-01	  2.425642968628e-02	  1.210350759724e-02	  2.224392440569e+02	  3.696614089136e-03	  2.971889117503e+01	  4.896670829467e+02	  4.474464856371e+02	  8.107422082978e+00	  3.928762994558e-09	  7.868440116989e-01	  3.222937083615e+01	  4.593735013060e+00	
